threshold_label,tau,omitted_family,n_bases,flag_rate,aivr_class,aivr_pairwise
interval_73_74,0.4798957156644311,F3_BANKING,18,0.7777777777777778,0.6666666666666666,0.37037037037037035
interval_73_74,0.4798957156644311,F4_EMAIL,18,0.8194444444444444,0.6666666666666666,0.3425925925925926
breakpoint_74,0.48966548287047773,F1_CALENDAR,18,0.7916666666666666,0.6666666666666666,0.3611111111111111
breakpoint_74,0.48966548287047773,F2_SLACK,18,0.7083333333333334,1.0,0.5277777777777778
breakpoint_74,0.48966548287047773,F3_BANKING,18,0.7916666666666666,0.6666666666666666,0.3611111111111111
breakpoint_74,0.48966548287047773,F4_EMAIL,18,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_74_75,0.5285202967631555,F1_CALENDAR,18,0.7916666666666666,0.6666666666666666,0.3611111111111111
interval_74_75,0.5285202967631555,F2_SLACK,18,0.7083333333333334,1.0,0.5277777777777778
interval_74_75,0.5285202967631555,F3_BANKING,18,0.7916666666666666,0.6666666666666666,0.3611111111111111
interval_74_75,0.5285202967631555,F4_EMAIL,18,0.8333333333333334,0.6666666666666666,0.3333333333333333
breakpoint_75,0.5673751106558332,F1_CALENDAR,18,0.8055555555555556,0.6666666666666666,0.35185185185185186
breakpoint_75,0.5673751106558332,F2_SLACK,18,0.7222222222222222,1.0,0.5185185185185185
breakpoint_75,0.5673751106558332,F3_BANKING,18,0.8055555555555556,0.6666666666666666,0.35185185185185186
breakpoint_75,0.5673751106558332,F4_EMAIL,18,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_75_76,0.5875645327603195,F1_CALENDAR,18,0.8055555555555556,0.6666666666666666,0.35185185185185186
interval_75_76,0.5875645327603195,F2_SLACK,18,0.7222222222222222,1.0,0.5185185185185185
interval_75_76,0.5875645327603195,F3_BANKING,18,0.8055555555555556,0.6666666666666666,0.35185185185185186
interval_75_76,0.5875645327603195,F4_EMAIL,18,0.8333333333333334,0.6666666666666666,0.3333333333333333
breakpoint_76,0.6077539548648058,F1_CALENDAR,18,0.8194444444444444,0.6666666666666666,0.3425925925925926
breakpoint_76,0.6077539548648058,F2_SLACK,18,0.7361111111111112,1.0,0.5092592592592593
breakpoint_76,0.6077539548648058,F3_BANKING,18,0.8194444444444444,0.6666666666666666,0.3425925925925926
breakpoint_76,0.6077539548648058,F4_EMAIL,18,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_76_77,0.6238015384198565,F1_CALENDAR,18,0.8194444444444444,0.6666666666666666,0.3425925925925926
interval_76_77,0.6238015384198565,F2_SLACK,18,0.7361111111111112,1.0,0.5092592592592593
interval_76_77,0.6238015384198565,F3_BANKING,18,0.8194444444444444,0.6666666666666666,0.3425925925925926
interval_76_77,0.6238015384198565,F4_EMAIL,18,0.8333333333333334,0.6666666666666666,0.3333333333333333
breakpoint_77,0.6398491219749074,F1_CALENDAR,18,0.8333333333333334,0.6666666666666666,0.3333333333333333
breakpoint_77,0.6398491219749074,F2_SLACK,18,0.75,1.0,0.5
breakpoint_77,0.6398491219749074,F3_BANKING,18,0.8333333333333334,0.6666666666666666,0.3333333333333333
breakpoint_77,0.6398491219749074,F4_EMAIL,18,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_77_78,0.8139301692448978,F1_CALENDAR,18,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_77_78,0.8139301692448978,F2_SLACK,18,0.75,1.0,0.5
interval_77_78,0.8139301692448978,F3_BANKING,18,0.8333333333333334,0.6666666666666666,0.3333333333333333
interval_77_78,0.8139301692448978,F4_EMAIL,18,0.8333333333333334,0.6666666666666666,0.3333333333333333
